playerID,points,age
lemahdj01,1135.6,30.0
desmoia01,1135.5,30.0
fowlede01,1135.5,26.0
hinsker01,1134.9,26.0
lopezfe01,1134.8,27.0
blackch02,1134.6000000000001,34.0
furcara01,1134.4,30.0
beltrad01,1134.2,24.0
headlch01,1134.1999999999998,25.0
rowanaa01,1133.7,31.0
millake01,1133.5,37.0
pierzaj01,1133.5,36.0
drewjd01,1133.5,33.0
drewjd01,1133.5,35.0
larocad01,1133.4,34.0
jonesch06,1133.4,33.0
morneju01,1133.4,31.0
dickeco01,1133.1,27.0
phillbr01,1132.9,34.0
encared01,1132.8,24.0
randajo01,1132.8,34.0
simmoan01,1132.7,29.0
churcry01,1132.7,29.0
headlch01,1132.5000000000002,29.0
mccanbr01,1132.3,23.0
sandopa01,1132.2000000000005,24.0
fletcda02,1132.0,25.0
espinda01,1132.0,29.0
jacksco01,1131.4000000000003,24.0
harpebr03,1131.1,21.0
liebemi01,1130.7,31.0
kennead01,1130.6,33.0
mancitr01,1130.5,26.0
fowlede01,1130.4,31.0
mccutan01,1130.2,32.0
belljo02,1130.0000000000002,26.0
kipnija01,1130.0,31.0
riverju01,1130.0,28.0
theriry01,1129.5,29.0
headlch01,1129.4,33.0
ludwiry01,1129.4,31.0
utleych01,1129.2,32.0
ramirha01,1129.1,31.0
galvifr01,1128.9,29.0
keplema01,1128.6,24.0
sanomi01,1128.6,24.0
kempma01,1128.5,28.0
jonesad01,1128.3,24.0
millela02,1128.0,23.0
gutiefr01,1127.7000000000005,27.0
muellbi02,1127.7,34.0
infanom01,1127.4,23.0
jennide01,1127.2,26.0
wongko01,1127.0,29.0
burrepa01,1126.9,27.0
valenjo03,1126.9,35.0
loretma01,1126.8,35.0
hernace02,1126.3,27.0
jimenel02,1126.2000000000005,23.0
dunnad01,1126.0,29.0
hinsker01,1125.9,27.0
brantmi02,1125.9,26.0
youklke01,1125.9,31.0
catalfr01,1125.8,29.0
scottlu01,1125.4,31.0
castrst01,1124.9,26.0
rodriiv01,1124.3,35.0
encarju01,1124.1,29.0
jeterde01,1124.1,29.0
bautijo02,1124.1,36.0
mackoro01,1124.0000000000002,28.0
forsylo01,1123.8,29.0
gomezca01,1123.6,23.0
gardnbr01,1123.6,35.0
wietema01,1123.0,25.0
jenkige01,1123.0,32.0
jayjo02,1123.0,28.0
wongko01,1122.4,25.0
segurje01,1121.8,31.0
hinsker01,1121.5000000000002,28.0
freelry01,1121.4,28.0
beltrca01,1120.9,27.0
loneyja01,1120.9,29.0
peraljh01,1120.8000000000002,24.0
urshegi01,1120.6999999999998,28.0
davisra01,1120.6,30.0
pierzaj01,1120.5000000000002,27.0
teahema01,1120.1,27.0
markani01,1120.0,30.0
escobal02,1119.7999999999995,28.0
bourjpe01,1119.5000000000002,24.0
rolliji01,1119.4,35.0
confomi01,1119.4,24.0
grandya01,1119.1,30.0
pujolal01,1119.0000000000002,37.0
smithma05,1118.9,25.0
martiru01,1118.6999999999998,32.0
murphda08,1117.9,27.0
garkory01,1117.6999999999998,26.0
gonzaal01,1117.6,30.0
jeterde01,1117.5,37.0
castilu01,1117.4,29.0
herreod01,1117.3,27.0
victosh01,1116.4,27.0
mccanbr01,1116.4,31.0
calhoko01,1116.0,27.0
stantmi03,1116.0,24.0
gattiev01,1115.9999999999998,30.0
rossco01,1115.8000000000002,28.0
pederjo01,1115.8000000000002,24.0
kineris01,1115.7,26.0
credejo01,1115.7,25.0
brousbe01,1115.5,28.0
jacobmi02,1114.3,26.0
podsesc01,1112.9,29.0
swansda01,1112.6,25.0
mcgehca01,1112.6,32.0
gonzaad01,1112.5,30.0
weeksri01,1111.8,29.0
phillbr01,1111.4,35.0
atkinga01,1111.1,26.0
gourryu01,1111.1,34.0
lewisfr02,1111.1,28.0
garciav01,1111.1,28.0
gurrilo01,1111.0,27.0
bradlja02,1110.5,28.0
aloumo01,1110.3999999999996,39.0
hudsoor01,1110.3,27.0
mccanbr01,1110.2,27.0
reyesfr01,1108.2,25.0
ludwiry01,1108.1,34.0
ellsbja01,1107.9,33.0
ibanera01,1107.9,39.0
anderbr06,1107.5,26.0
ramoswi01,1107.2,29.0
haysau01,1106.8,25.0
reynoma01,1106.4000000000003,29.0
leeca01,1106.1,30.0
morrilo01,1105.8,24.0
gardnbr01,1105.6999999999998,33.0
spande01,1105.6999999999998,32.0
harribr01,1105.5,27.0
kingesc01,1105.5,25.0
kubelja01,1105.2,26.0
cainlo01,1104.9,33.0
bradlmi01,1104.9,25.0
ensbemo01,1104.9,31.0
youngdm01,1104.3,34.0
bayja01,1104.2000000000005,30.0
stewaia01,1103.8,24.0
swishni01,1103.2,25.0
crispco01,1103.2,33.0
sizemgr01,1102.6999999999998,27.0
happia01,1101.8999999999999,26.0
figgich01,1101.7,32.0
wendljo01,1101.7,28.0
adamsma01,1101.7,26.0
hernate01,1101.6,26.0
millake01,1101.6,36.0
dickeco01,1101.4,29.0
cabreme01,1101.3000000000002,23.0
dejesda01,1100.7999999999995,33.0
vazquch01,1100.6,29.0
encared01,1100.5000000000002,28.0
abreubo01,1100.4,37.0
camarjo01,1100.3,25.0
turnetr01,1099.8000000000002,24.0
hernace02,1099.6,26.0
stewash01,1098.7,33.0
sandopa01,1098.7,25.0
alonsyo01,1098.5,25.0
ramirma02,1098.1,37.0
jonesch06,1098.0,39.0
peraljh01,1097.9999999999998,27.0
hernara02,1097.6,27.0
teixema01,1097.3000000000002,28.0
morneju01,1097.3,24.0
voitlu01,1097.0,28.0
ramiral03,1096.6,27.0
rosaram01,1096.1,23.0
posadjo01,1095.8,35.0
caseyse01,1095.7,31.0
wietema01,1094.8000000000002,27.0
molinbe01,1094.7,34.0
odorro01,1094.5,24.0
santaca01,1094.3,35.0
judgeaa01,1094.2,27.0
pierrju01,1093.6,34.0
valbulu01,1093.5,29.0
phamth01,1093.3,33.0
alonsyo01,1093.1,31.0
molinya01,1092.8,35.0
derosma01,1092.0,32.0
ackledu01,1091.8000000000002,24.0
rosaram01,1091.7999999999997,25.0
jonesad01,1091.5,33.0
storytr01,1090.7,24.0
womacto01,1090.1,35.0
andruel01,1089.8999999999996,26.0
francje02,1089.5,24.0
morelmi01,1089.4,30.0
durhara01,1089.3,34.0
hattesc01,1088.4,34.0
renfrhu01,1088.4,27.0
beltrca01,1088.4,38.0
quentca01,1088.4,29.0
murphda08,1088.1,30.0
castrst01,1087.6999999999998,24.0
ramiral03,1087.3,28.0
paytoja01,1086.9,34.0
napolmi01,1086.8,29.0
clarkto02,1086.6,33.0
gerutjo01,1086.5000000000002,27.0
mauerjo01,1086.2,22.0
hoskirh01,1085.5,28.0
navada01,1085.5,30.0
overbly01,1085.3,32.0
vidrojo01,1084.5,33.0
trumbma01,1083.8000000000002,31.0
anderti01,1083.6,24.0
gonzaca01,1083.5000000000002,33.0
polloaj01,1082.8,30.0
penaca01,1082.7,34.0
evereca01,1082.7,34.0
wiggity01,1082.6,29.0
soriaal01,1081.8000000000002,35.0
pujolal01,1081.6,39.0
crawfbr01,1081.4999999999998,31.0
sandopa01,1080.9,27.0
kotchca01,1080.7999999999995,24.0
tuckemi01,1080.7,33.0
gonzalu01,1080.4000000000003,40.0
kouzmke01,1080.2,28.0
freelry01,1080.1999999999998,30.0
felizpe01,1080.1,32.0
alvaryo01,1080.0000000000002,22.0
martiti02,1079.7,36.0
drewst01,1079.6,24.0
alfoned01,1079.5,30.0
schumsk01,1079.3000000000002,28.0
canoro01,1078.7999999999995,23.0
vizquom01,1078.7,38.0
ibanera01,1078.6999999999998,32.0
dunnad01,1078.3,24.0
kempma01,1077.5,34.0
hermije01,1077.3,24.0
beninan01,1077.2000000000003,26.0
ramirha01,1077.2,34.0
felizpe01,1077.0,34.0
escobyu01,1076.9,29.0
ethiean01,1076.2,31.0
diazal02,1076.0,26.0
ahmedni01,1075.9,28.0
youngdm01,1075.9,32.0
desmoia01,1075.6,26.0
ellisma01,1075.6,26.0
aurilri01,1075.3,35.0
byrdma01,1075.1,26.0
thameer01,1074.8,33.0
larocan01,1074.7999999999995,26.0
markani01,1074.1999999999998,23.0
adamewi01,1073.4999999999998,24.0
doumiry01,1073.1,31.0
gomezca01,1072.8999999999996,27.0
headlch01,1072.1999999999998,31.0
gilesbr02,1072.1,36.0
kouzmke01,1072.1,26.0
alvarpe01,1072.1,28.0
pillake01,1071.8,29.0
newmake01,1071.7,26.0
semiema01,1071.6,25.0
fordle01,1070.9,29.0
perezsa02,1070.5,27.0
mesorde01,1070.0000000000002,26.0
schiena01,1069.4,29.0
willibe02,1068.9,35.0
hillaa01,1068.8000000000002,28.0
loneyja01,1068.6,30.0
erstada01,1068.6,30.0
johjike01,1068.5,30.0
youngmi02,1068.4,36.0
tulowtr01,1068.1,32.0
teahema01,1067.9000000000003,25.0
butlebi03,1067.4000000000003,29.0
smithma05,1067.3,26.0
hunteto01,1067.0,40.0
ethiean01,1066.7,29.0
colvity01,1066.6,27.0
kendrho01,1066.6,29.0
castrja01,1066.5,26.0
guzmacr01,1066.4,26.0
shawtr01,1066.0000000000002,26.0
grishtr01,1065.7,24.0
fowlede01,1065.4999999999998,23.0
solarya01,1065.2,28.0
lawribr01,1065.2,25.0
davisra01,1065.0000000000002,36.0
ankieri01,1065.0,29.0
murphda08,1064.3000000000002,24.0
hermije01,1064.3000000000002,23.0
matthga02,1064.3,31.0
hosmeer01,1063.9000000000003,23.0
molinya01,1063.8,34.0
cabreme01,1063.6,25.0
casteni01,1063.4999999999998,23.0
escobyu01,1063.3000000000002,26.0
harrijo05,1063.3,30.0
escobyu01,1063.2999999999995,33.0
polanjo01,1063.2,24.0
moralke01,1063.1999999999998,29.0
loneyja01,1063.1,27.0
sanchga02,1062.3,27.0
cabreas01,1062.1999999999998,28.0
machama01,1062.1,26.0
reverbe01,1062.1,26.0
cabreas01,1061.6,30.0
barremi01,1061.6,28.0
ingebr01,1061.3,30.0
alfoned01,1061.1,31.0
teahema01,1060.5,28.0
aguilje01,1060.2,31.0
cabreor01,1060.1,31.0
mauerjo01,1060.1,33.0
theriry01,1059.7,28.0
lindofr01,1059.6000000000001,27.0
crawfbr01,1059.5,30.0
mazarno01,1059.4,23.0
garkory01,1059.1,27.0
ortizda01,1059.1,37.0
paganan01,1058.9999999999998,35.0
pennicl01,1058.8,26.0
bigbila01,1058.6,27.0
spande01,1058.6,33.0
gonzaca01,1058.5,32.0
brousbe01,1058.3,29.0
grichra01,1058.1999999999998,25.0
gonzalu01,1057.5,37.0
gomesya01,1057.3,27.0
estrajo01,1056.8000000000002,28.0
freemfr01,1056.6,26.0
spande01,1056.4,28.0
cabreas01,1056.1,32.0
johnsch05,1056.0,29.0
lindad01,1055.9,28.0
burrose01,1055.6,23.0
grudzma01,1055.5000000000002,36.0
hattesc01,1055.1,37.0
vicieda01,1055.0000000000002,23.0
byrdma01,1054.8,36.0
mauerjo01,1054.7,30.0
ensbemo01,1054.5,28.0
andruel01,1054.5,22.0
buxtoby01,1054.4,24.0
davisch02,1053.9,28.0
ingebr01,1052.9,33.0
kentje01,1052.7,38.0
valenda01,1052.7,27.0
polanpl01,1051.9,29.0
garcile02,1051.5,28.0
abreubo01,1051.4,32.0
loftoke01,1051.4,39.0
drewst01,1051.2,30.0
paganan01,1051.2,30.0
encared01,1050.7999999999995,23.0
chishja01,1050.5,23.0
stantmi03,1050.4,27.0
helmswe01,1050.1,27.0
castrst01,1049.9,23.0
ramiral03,1049.8000000000002,31.0
martile01,1049.7,28.0
ramirma02,1049.2,36.0
youngde03,1049.2,27.0
doumiry01,1049.2,27.0
coghlch01,1049.1,30.0
sweenmi01,1049.1,31.0
torregl01,1048.9,22.0
santado01,1048.8,27.0
iwamuak01,1048.2,28.0
desmoia01,1048.1,34.0
profaju01,1047.8,26.0
monrocr01,1047.7,27.0
schwaky01,1047.0,24.0
dejesda01,1046.3,26.0
ramirar01,1045.8,32.0
aybarer01,1045.6,25.0
inciaen01,1045.6,25.0
whitero02,1045.5,32.0
panikjo01,1045.3,27.0
posadjo01,1045.2000000000005,39.0
ibanera01,1045.1,41.0
loducpa01,1044.6,31.0
konerpa01,1044.3000000000002,32.0
betanyu01,1044.3,25.0
saltaja01,1044.3,28.0
relafde01,1044.1,30.0
wellsve01,1043.9,30.0
perezsa02,1043.7,24.0
escobal02,1043.4,30.0
berroan01,1043.1,27.0
aybarer01,1043.0,28.0
rojasjo01,1042.8999999999999,27.0
perezsa02,1042.8000000000002,28.0
desmoia01,1042.8,25.0
polloaj01,1042.8,31.0
betanyu01,1042.8,28.0
pedrodu01,1042.6999999999998,31.0
morneju01,1042.6,32.0
piazzmi01,1042.1,36.0
rasmuco01,1042.0,29.0
bruceja01,1042.0,29.0
stewash01,1041.7,31.0
liebemi01,1041.5000000000002,32.0
gonzama01,1041.3,29.0
johnske05,1041.0,30.0
bartlja01,1041.0,28.0
bourju01,1040.7,29.0
croncj01,1040.7,29.0
dominma01,1040.5,24.0
molinya01,1040.4,29.0
bautida01,1039.9,32.0
crawfbr01,1039.9,27.0
rowanaa01,1039.5,32.0
sweenmi01,1039.5,30.0
hillaa01,1039.4,24.0
blakeca01,1039.2,37.0
bruceja01,1038.4,30.0
grichra01,1038.1,27.0
wilsoja02,1037.7,30.0
acunaro01,1037.6,23.0
wongko01,1037.6,30.0
walkene01,1037.5,27.0
varitja01,1037.3,35.0
griffke02,1037.2,37.0
larocad01,1036.7,26.0
polloaj01,1036.6000000000001,33.0
walkene01,1036.5,28.0
soriaal01,1036.1,33.0
kleskry01,1036.0,33.0
castivi02,1035.9,38.0
perezsa02,1035.9,26.0
norride01,1035.5,26.0
millake01,1035.2,35.0
guerrvl01,1035.1,36.0
puigya01,1035.1,28.0
pederjo01,1034.9,26.0
anderga01,1034.9,35.0
davisjd01,1034.8,26.0
heltoto01,1033.6,38.0
sanomi01,1033.5,23.0
vogtst01,1032.9,31.0
ramiral03,1032.8,34.0
kouzmke01,1032.8,29.0
ruizca01,1032.4,33.0
utleych01,1032.1,38.0
mossbr01,1031.7,33.0
davisch02,1031.4,31.0
crawfca02,1030.9,30.0
kennead01,1030.8,28.0
correca01,1030.4,21.0
grichra01,1030.4,29.0
inciaen01,1030.0,26.0
peraljh01,1029.7000000000005,30.0
credejo01,1029.6,26.0
gyorkje01,1029.5,25.0
smithse01,1029.3,32.0
puigya01,1028.8,23.0
murtoma01,1028.4,25.0
bradlja02,1027.9,27.0
floydcl01,1027.0000000000002,32.0
frazito01,1026.9999999999998,26.0
higgibo02,1026.7000000000005,34.0
grudzma01,1026.5000000000002,35.0
kendaja01,1026.5,31.0
harrijo05,1026.3999999999999,33.0
escobed01,1026.3,28.0
dietrde01,1026.3,29.0
cozarza01,1026.1,27.0
martiru01,1026.0,33.0
lowelmi01,1025.7,35.0
davisra01,1025.7,32.0
bruceja01,1025.6999999999998,27.0
cruzne02,1025.5,33.0
mercejo03,1025.4,31.0
ethiean01,1025.2,25.0
zobribe01,1024.9,37.0
martile01,1024.4,26.0
lopezni01,1024.3,26.0
pierzaj01,1024.1,30.0
guillca01,1023.6,33.0
beltrca01,1023.5,34.0
loducpa01,1022.1,34.0
stynech01,1022.0,30.0
schumsk01,1021.6,29.0
garciad01,1021.4,31.0
burnsbi02,1021.4,26.0
kleskry01,1021.3000000000002,34.0
pierzaj01,1021.0,32.0
bournmi01,1020.5,31.0
beltbr01,1020.4000000000001,33.0
realmjt01,1020.0,25.0
rosarwi01,1020.0,23.0
cordewi01,1019.6,32.0
crosbbo01,1019.5,28.0
yelicch01,1019.3,24.0
michaja01,1019.1999999999998,30.0
morame01,1018.9,35.0
maybica01,1018.6,28.0
francje02,1018.2999999999998,28.0
adamsru01,1017.9000000000002,25.0
blakeca01,1017.7000000000002,33.0
kennead01,1017.2,27.0
davisra01,1017.1,34.0
mondera02,1017.0,24.0
andruel01,1017.0,21.0
cozarza01,1016.9000000000002,28.0
taverwi01,1016.7000000000002,24.0
keppije01,1016.3,30.0
myerswi01,1016.3,30.0
everead01,1016.0,28.0
rodriiv01,1015.9,34.0
matsuhi01,1015.6,37.0
poseybu01,1015.6,34.0
winnra01,1015.6,35.0
polanpl01,1015.6,35.0
hernate01,1015.5000000000002,27.0
hosmeer01,1014.8,31.0
gamelbe01,1014.7,25.0
chiselo01,1014.7,26.0
arenano01,1014.5,23.0
ellisma01,1014.4,28.0
garvemi01,1014.3,28.0
belliro01,1013.6999999999998,32.0
kendaja01,1013.6,32.0
dalbebo01,1013.4000000000001,26.0
blaloha01,1013.4,29.0
choiji01,1013.3,28.0
gyorkje01,1013.1,29.0
eckstda01,1013.1,29.0
frazito01,1013.0,33.0
swansda01,1012.8,24.0
aybarer01,1012.7999999999998,29.0
stairma01,1012.4,39.0
josepto01,1012.2000000000002,26.0
dejonpa01,1012.2000000000002,24.0
martile01,1011.9,25.0
martiru01,1011.7999999999998,23.0
mazarno01,1011.7,24.0
howarry01,1011.4,36.0
murphda07,1010.7999999999998,28.0
anderma02,1010.7999999999998,29.0
snowjt01,1010.4,36.0
kiermke01,1010.4,25.0
wrighda03,1009.9,32.0
longoev01,1009.8000000000002,34.0
arciaor01,1009.5,23.0
rosarwi01,1009.4,24.0
ackledu01,1009.3,26.0
wilsoja02,1009.2000000000002,28.0
turnetr01,1008.7,28.0
mazarno01,1008.5,21.0
vicieda01,1008.5,25.0
butlebi03,1008.5,28.0
rasmuco01,1008.5,27.0
gordoal01,1008.2,34.0
wendljo01,1008.1,31.0
scutama01,1008.0,33.0
lawribr01,1007.3,22.0
booneaa01,1007.0,30.0
fowlede01,1006.9,27.0
gennesc01,1006.8,26.0
byrdma01,1006.7,31.0
johnsre02,1006.1,28.0
venabwi01,1006.1,30.0
mercejo03,1006.1,30.0
happia01,1006.0,23.0
jonesga02,1005.8,33.0
betanyu01,1005.7000000000002,24.0
guzmacr01,1005.7000000000002,25.0
cabreme01,1005.5,22.0
morelmi01,1005.4,28.0
cintral01,1005.3,25.0
herreod01,1005.1,24.0
valenda01,1004.9,32.0
daviskh01,1004.6,28.0
floydcl01,1004.1,31.0
byrneer01,1004.1,27.0
cainlo01,1004.0,28.0
parrage01,1003.7,24.0
casteni01,1003.6,22.0
jacksco01,1003.6,25.0
pradoma01,1001.9,28.0
eatonad02,1001.9,26.0
goodrni01,1001.8,26.0
beltbr01,1001.4000000000002,29.0
murphda07,1001.4,27.0
grandya01,1001.1,28.0
dejonpa01,1001.0,25.0
peralda01,1000.8,33.0
taverwi01,1000.7,25.0
mercaos01,1000.6,25.0
davisra01,1000.5,29.0
braunry02,1000.1,35.0
murphda07,999.9,29.0
pillake01,999.6,27.0
jonesad01,999.5,34.0
montemi01,999.2,26.0
bellda01,999.2,33.0
penaca01,999.1,25.0
carroja01,998.0,32.0
perezsa02,997.8,25.0
crispco01,997.7,35.0
diazya01,997.6,29.0
barremi01,997.5,29.0
nadyxa01,997.5,29.0
garciav01,997.5,24.0
martiru01,997.2000000000002,26.0
turneju01,997.2,34.0
kinslia01,997.0,24.0
scottlu01,996.9000000000002,29.0
deverra01,996.9,22.0
bautijo02,996.7,32.0
contrwi01,996.6,29.0
matoslu01,996.5,25.0
keplema01,996.3,28.0
tatisfe02,996.2000000000002,20.0
bournmi01,996.2,29.0
myerswi01,995.7000000000002,29.0
nixontr01,995.6999999999998,31.0
maybica01,995.4,25.0
kotchca01,994.4,28.0
roberda07,994.3000000000002,33.0
francbe01,994.3,27.0
boescbr01,994.1,26.0
rojasmi02,994.0000000000001,32.0
sanchca01,993.4000000000002,25.0
boescbr01,993.4,25.0
riosal01,992.2,24.0
murphda08,992.0,34.0
perezne01,991.9,32.0
pradoma01,991.1,26.0
lowelmi01,990.5,34.0
stairma01,990.4,36.0
fletcda02,989.7,27.0
hallbi03,989.6,28.0
tulowtr01,989.3,30.0
mauerjo01,989.2,24.0
molinbe01,989.1999999999998,35.0
guerrvl02,989.1,20.0
zuninmi01,989.0,26.0
patteco01,988.4,28.0
berroan01,987.1,26.0
fowlede01,987.1,24.0
renfrhu01,987.1,26.0
wellsve01,987.0,33.0
mccanja02,987.0,29.0
kleskry01,986.7999999999998,32.0
infanom01,986.6,30.0
willijo03,986.2,31.0
naquity01,986.0,30.0
calhoko01,986.0,31.0
beckhgo01,986.0,26.0
glaustr01,985.8,31.0
goodwbr01,985.7999999999998,29.0
baddoak01,985.7,22.0
sweenry01,985.7,24.0
riosal01,985.4,28.0
altheaa01,985.3000000000002,26.0
booneaa01,985.3,32.0
broxtke01,985.3,27.0
jenkige01,985.1,33.0
uptonbj01,985.0,30.0
escobal02,984.9,31.0
doziehu01,984.7,29.0
uribeju01,984.7,26.0
molinya01,984.7,36.0
contrwi01,984.6,25.0
castijo02,984.5,25.0
morsemi01,984.5,32.0
gomesjo01,984.3,25.0
renfrhu01,984.1,25.0
drurybr01,984.0,24.0
taylomi02,983.7999999999998,26.0
bryankr01,983.7000000000002,26.0
poseybu01,983.7,23.0
deshide02,983.0,23.0
smoakju01,982.9,33.0
valbulu01,982.4,30.0
hernaen02,982.3,27.0
contrwi01,981.4,26.0
adamewi01,981.3000000000001,25.0
villajo01,981.1,30.0
tapiara01,980.9000000000001,27.0
smithpa04,980.5000000000001,25.0
aurilri01,980.5,32.0
ramirha01,980.5,30.0
escobal02,980.3,25.0
canhama01,980.2999999999998,26.0
cozarza01,980.1,31.0
arencjp01,980.1,25.0
escobyu01,980.1,31.0
redmati01,979.8,27.0
napolmi01,979.8,33.0
odorro01,979.5,21.0
pennicl01,979.3000000000002,27.0
taverwi01,979.2,27.0
aybarer01,978.8,31.0
mccanbr01,978.8,30.0
catalfr01,978.8,32.0
choosh01,978.5999999999998,26.0
escobal02,978.5,29.0
belliro01,978.1,28.0
hinsker01,977.9,31.0
johnsda06,977.7,28.0
dahlda01,977.5999999999998,25.0
betanyu01,977.5,26.0
ramoswi01,977.5,32.0
riosal01,977.2000000000002,32.0
perezsa02,977.1,23.0
napolmi01,976.8,36.0
greensh01,976.8,35.0
hudsoor01,976.7,33.0
mercejo03,976.5,28.0
phelpjo01,976.3,25.0
wiggity01,976.0,31.0
panikjo01,975.9,26.0
hosmeer01,975.7999999999998,25.0
markani01,975.5,29.0
furcara01,975.5,33.0
palkada01,975.3,27.0
matsuka01,975.3,32.0
farmeky01,975.3,30.0
stairma01,975.1,37.0
contrwi01,975.1,27.0
venabwi01,974.9,28.0
ohtansh01,974.9,25.0
montemi01,974.6,31.0
castilu01,974.5,34.0
braunry02,974.4,34.0
kotsama01,973.6,31.0
randajo01,973.5,35.0
kangju01,973.2,28.0
thomeji01,973.1,39.0
turneju01,972.7,31.0
hunteto01,972.7,30.0
hollima01,972.4,24.0
lewisfr02,972.2,30.0
ohtansh01,972.0000000000002,24.0
grudzma01,971.9000000000002,33.0
muellbi02,971.6,33.0
uribeju01,971.1,28.0
ramirar01,970.9,36.0
jennide01,970.6,28.0
moranco01,970.0,27.0
youngch04,969.6,26.0
younger01,969.6,36.0
stubbdr01,969.0,30.0
finlest01,968.7000000000002,39.0
martied01,968.6,41.0
gosean01,968.5,25.0
crawfca02,968.4,27.0
wrighda03,968.3,29.0
schoojo01,968.0,28.0
ugglada01,967.9,33.0
kearnau01,967.9,25.0
walkene01,967.5,25.0
huffau01,967.4000000000002,35.0
chaveen01,967.3,26.0
springe01,967.0,26.0
johnske05,967.0,29.0
duncach01,966.3,26.0
peterja01,966.1,25.0
riosal01,965.6,33.0
kendrho01,965.5,30.0
jonesga02,965.5,30.0
aloumo01,965.4,40.0
matsuka01,965.3,29.0
hamilbi02,965.1,28.0
daviskh01,964.4,32.0
valenjo03,964.4,37.0
rasmuco01,963.2,23.0
rolliji01,962.6,37.0
rosared01,962.4,24.0
jayjo02,962.1999999999998,27.0
thamema01,962.1,29.0
phillbr01,961.6,36.0
kipnija01,961.5,32.0
beltbr01,961.1,24.0
brantmi02,961.1,34.0
stubbdr01,960.7000000000002,28.0
castrst01,960.7,25.0
youngdm01,960.6,31.0
betanyu01,960.5,29.0
kubelja01,960.4000000000002,25.0
narvaom01,960.0000000000002,27.0
shoppke01,959.8,28.0
avilemi01,959.7,31.0
grandya01,959.2,29.0
wilsoja02,958.8,26.0
cespeyo01,958.7,30.0
margoma01,958.6,23.0
diazma02,958.6,31.0
reddijo01,958.5,32.0
napolmi01,958.4000000000002,28.0
cabremi01,957.8,34.0
smoakju01,957.5,27.0
kotsama01,957.4,28.0
ordonma01,956.4000000000002,35.0
sheltch01,956.0,25.0
anderga01,956.0,32.0
escobed01,955.6,29.0
grichra01,955.6,26.0
vogtst01,955.2,32.0
posadjo01,955.0,40.0
vidrojo01,954.1,30.0
doziebr01,953.8000000000002,32.0
goodrni01,953.8,27.0
sanchfr01,953.7,31.0
kiermke01,953.5,29.0
santada01,953.4,24.0
hudsoor01,953.3,28.0
lowrije01,953.2,37.0
davidma02,953.1,27.0
kinslia01,952.8,28.0
casteni01,952.8,24.0
solarya01,952.7000000000002,30.0
hafnetr01,952.6,33.0
jonesch06,952.4,40.0
morelmi01,952.3,31.0
denorch01,951.8,33.0
alberha01,951.7,27.0
biggica01,951.4,24.0
avilemi01,951.3,27.0
pierzaj01,951.2,37.0
teixema01,951.2,34.0
doumiry01,950.6,32.0
izturma01,950.5,29.0
headlch01,950.5,32.0
harveke01,950.4,25.0
willire03,950.4,26.0
aurilri01,950.3000000000002,34.0
greenkh01,950.3,26.0
yastrmi01,949.5,29.0
reverbe01,949.4,24.0
ginteke01,949.3000000000002,28.0
byrdma01,949.2,30.0
zuninmi01,949.2,30.0
rolensc01,949.0,33.0
fowlede01,948.8,28.0
russead02,948.4,21.0
lawtoma02,948.3,34.0
bogaexa01,948.2,22.0
higgibo02,947.6999999999998,33.0
seageky01,947.6,32.0
francma02,947.4000000000002,26.0
morelmi01,947.3,26.0
renteed01,947.2000000000002,32.0
gonzaal02,947.1,34.0
joycema01,947.0,29.0
uribeju01,947.0,27.0
heywaja01,946.8,27.0
iglesjo01,946.7,29.0
iannech01,946.5,25.0
mauerjo01,946.1,31.0
lowelmi01,945.8,31.0
joycema01,945.8,28.0
beckhgo01,945.7,23.0
gregodi01,945.5,25.0
morneju01,945.5,29.0
cintral01,945.3000000000002,26.0
morelmi01,945.3,33.0
harrijo05,945.0,29.0
ethiean01,944.9,33.0
crawfbr01,944.7,32.0
barneda01,944.3,27.0
martiru01,944.0,28.0
durhara01,943.7000000000002,36.0
baldero01,943.6,25.0
seageco01,943.1000000000001,27.0
hartco01,942.8,27.0
roberbr01,942.8,26.0
drurybr01,942.8,25.0
mondera01,941.7,32.0
ellisaj01,941.6,31.0
cespeyo01,941.4999999999998,29.0
sexsori01,941.3000000000002,33.0
catalfr01,941.3000000000002,31.0
bourju01,941.2999999999998,27.0
happia01,941.2,24.0
kendrho01,940.9,33.0
cedenro01,940.6999999999998,29.0
puntoni01,940.4,29.0
walkene01,940.4,31.0
pradoma01,940.3,32.0
healyry01,940.2,26.0
johjike01,940.1,31.0
bayja01,940.0,33.0
gyorkje01,939.9,28.0
castrst01,939.9,27.0
morame01,939.8000000000004,31.0
credejo01,939.6,27.0
martiru01,939.4,31.0
pierzaj01,939.0,28.0
pearcst01,939.0,31.0
gordode01,938.8,30.0
kipnija01,938.8,27.0
martiru01,938.6,30.0
bartlja01,938.5,32.0
burrose01,938.5,24.0
gonzama01,938.2,27.0
longte01,938.1,27.0
solarya01,937.8000000000002,29.0
duffyma01,937.7000000000002,27.0
mcgehca01,937.5,29.0
kennead01,937.5,30.0
gomesjo01,937.2000000000002,26.0
jonesad01,937.0,23.0
thomeji01,936.5,40.0
pierzaj01,936.2,33.0
callaal01,936.0,28.0
yelicch01,935.9,29.0
mackoro01,935.9,29.0
molinbe01,935.9,33.0
aokino01,935.8,32.0
rossco01,935.4,30.0
jacobmi02,935.3000000000002,27.0
